episode,episode_iri,chunk_id,chunk_type,start_seconds,end_seconds,topic_label,candidate_text,type_guess,confidence,context
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_48,topic_anchored,2365,2425,Bread and circuses,shrimp,Organism,0.5,"""a closed environment that can even support a shrimp or a cockroach"" — generic organism example."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_48,topic_anchored,2365,2425,Bread and circuses,science the shit out of it,Quotation_Phrase,0.4,"""the folks who believe that yes, we're going to, science the shit out of it"" — a catchphrase quoted as shorthand for techno-optimism; source work not named in the chunk."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_49,topic_anchored,2425,2495,EcoSpheres don't work,DJ White,Person,0.97,Speaker label for this chunk; listed as guest in episode metadata.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_49,topic_anchored,2425,2495,EcoSpheres don't work,Carl Sagan,Person,0.96,"""I think Carl Sagan used to say that... the pale blue dot."""
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_49,topic_anchored,2425,2495,EcoSpheres don't work,Pale Blue Dot,Concept,0.8,"""You know, the pale blue dot"" — Sagan's phrase/image for Earth; could also reference his book."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_49,topic_anchored,2425,2495,EcoSpheres don't work,cosmic microwave background radiation,Concept,0.88,"""travel a million miles relative... to the cosmic microwave background radiation"""
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_49,topic_anchored,2425,2495,EcoSpheres don't work,Earth,Location,0.94,"""There is no single square inch of Earth on top of the ocean..."""
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_49,topic_anchored,2425,2495,EcoSpheres don't work,Antarctica,Location,0.93,"""on the crust of the seabed on Antarctica"""
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_49,topic_anchored,2425,2495,EcoSpheres don't work,Greenland,Location,0.93,"""the glaciers of Greenland"""
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_49,topic_anchored,2425,2495,EcoSpheres don't work,Amazon,Organization,0.88,"""You could still order from Amazon at those places"" — the retailer."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_49,topic_anchored,2425,2495,EcoSpheres don't work,Cinderella's pumpkin coach,Concept,0.72,"""fully bought in to the Cinderellas pumpkin coach"" — fairy-tale metaphor for space colonization fantasy; rendered without apostrophe in transcript."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_49,topic_anchored,2425,2495,EcoSpheres don't work,the moon missions,Event,0.55,"""Farther certainly than any of the moon missions that are coming up"" — generic reference, not a named program."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_49,topic_anchored,2425,2495,EcoSpheres don't work,Nate Hagens,Person,0.9,Host per episode metadata; not named in this chunk's text.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_49,topic_anchored,2425,2495,EcoSpheres don't work,Tom Murphy,Person,0.9,Guest per episode metadata; not named in this chunk's text.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_52,topic_anchored,2525,2630,*Pale Blue Dot*,Nate Hagens,Person,0.98,Speaker label for host asking about biological risks of space travel; matches episode metadata.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_52,topic_anchored,2525,2630,*Pale Blue Dot*,Tom Murphy,Person,0.97,"""So, Tom, earlier you gave a little bit of rundown on gravity"" — guest addressed by first name, matches episode metadata guest Tom Murphy."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_52,topic_anchored,2525,2630,*Pale Blue Dot*,DJ White,Person,0.6,"Not named in the chunk text itself; listed as guest in episode metadata and implied by host addressing ""you both""."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_52,topic_anchored,2525,2630,*Pale Blue Dot*,Earth,Location,0.95,"""traveling or living long term off of Earth"""
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_52,topic_anchored,2525,2630,*Pale Blue Dot*,gravity,Concept,0.5,"""you gave a little bit of rundown on gravity and what that does to bones"" — generic scientific concept, may be too generic to mint."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_53_filler,filler,2630,2880,,Tom Murphy,Person,0.99,Speaker label; guest discussing radiation exposure in space
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_53_filler,filler,2630,2880,,Nate Hagens,Person,0.99,Speaker label; host of the episode
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_53_filler,filler,2630,2880,,DJ White,Person,0.97,Speaker label; adds psychological effects of isolation
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_53_filler,filler,2630,2880,,Don,Person_NAME_VARIANT_CONFLICT,0.5,"Nate Hagens says 'Don, I don't know what more you could add to that' immediately before DJ White speaks — likely an ASR mis-rendering or an alternate/nickname for the guest labeled DJ White; conflicts with episode metadata"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_53_filler,filler,2630,2880,,Earth,Location,0.98,"'our typical radiation dose on earth', 'all of us here on Earth'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_53_filler,filler,2630,2880,,International Space Station,Organization_Facility,0.97,"'on the International Space Station, that goes from two to somewhere like 150 to 250'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_53_filler,filler,2630,2880,,Moon,Location,0.97,"'by the time you get to the moon surface or Mars surface, that's 300 per year'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_53_filler,filler,2630,2880,,Mars,Location,0.97,'you'd have to be a caveman on Mars of the moon'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_53_filler,filler,2630,2880,,magnetosphere,Concept,0.92,"'the magnetosphere contributes a little bit, but it's mainly the thick atmosphere'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_53_filler,filler,2630,2880,,cosmic rays,Concept,0.9,"'That's from cosmic rays. That's from, you know, coming from space'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_53_filler,filler,2630,2880,,radon,Material,0.9,"'radioactive materials in the ground and in the air, like radon'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_53_filler,filler,2630,2880,,sievert,Unit_Concept_LIKELY_ASR_ERROR,0.75,"Rendered variously as 'milli verts', 'seavert', 'seabird', 'Seavers' — all appear to be ASR corruptions of the radiation dose unit sievert/millisievert within the same chunk"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_53_filler,filler,2630,2880,,O'Neill colony,Concept_SpaceHabitatDesign,0.8,'if you do an O'Neill type colony out at asteroids and rotating shells' — refers to the O'Neill-style rotating space habitat concept
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_53_filler,filler,2630,2880,,low earth orbit,Location_Concept,0.85,'you get people wanting to commit suicide in low earth orbit'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_54,topic_anchored,2880,3006,Psychological effects of isolation,Tom Murphy,Person,0.98,Speaker label 'Tom Murphy [48:28]' — matches episode metadata guest
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_54,topic_anchored,2880,3006,Psychological effects of isolation,DJ White,Person,0.98,Speaker label 'DJ White [48:31]' — matches episode metadata guest
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_54,topic_anchored,2880,3006,Psychological effects of isolation,Nate Hagens,Person,0.98,Speaker label 'Nate Hagens [49:00]' — episode host
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_54,topic_anchored,2880,3006,Psychological effects of isolation,Mars,Location,0.95,"'if you're halfway to Mars or something like that, there is no turning around'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_54,topic_anchored,2880,3006,Psychological effects of isolation,heroin,Material,0.85,'you're gonna need probably a lot of heroin and zip ties' — named substance in discussion of medicating isolated crew
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_54,topic_anchored,2880,3006,Psychological effects of isolation,AI,Concept,0.8,'there's so much craziness going on in the world right now with AI and war'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_54,topic_anchored,2880,3006,Psychological effects of isolation,systems ecology,SchoolOfThought,0.6,"'I just miss talking to my earth centered, systems, ecology, friends' — phrasing is fragmented; may be two separate descriptors rather than one field name"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_54,topic_anchored,2880,3006,Psychological effects of isolation,PhD,Credential,0.7,"'I have a PhD, not, I'm in, not in either of your, IQ quotient league'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,DJ White,Person,0.97,Speaker label throughout; guest on the episode. Also addressed as 'Don' by Nate Hagens elsewhere in the chunk.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,Nate Hagens,Person,0.98,"Host, speaker label throughout."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,Tom Murphy,Person,0.98,"Guest, speaker label; author of the 'Do the Math' blog and physicist."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,Don,Person_NAME_VARIANT_CONFLICT,0.5,"'Don do you have anything to add to that?' and 'Don in past years' — Nate addresses DJ White as 'Don', conflicting with the metadata name 'DJ White'. Possibly a nickname or ASR mishearing of 'DJ'."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,generation ship,Concept,0.93,'can you explain... what a generation ship is' — central concept of the segment.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,Santa Claus,Person_Fictional,0.85,'describing in exquisite detail what Santa Claus's workshop on the North Pole looks like' — used as an analogy for fantasy.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,North Pole,Location,0.85,'Santa Claus's workshop on the North Pole'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,Don't Look Up,Work_Publication,0.9,'I think about the don't look up movie' — film referenced as depicting a generation/stasis ship for elites.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,Earth,Location,0.95,'we are somehow separable from earth'; 'exhaust the entire resources of Earth'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,Honda,Organization,0.75,"'His old green Honda, that I've driven in' — cited as technology still working after 25 years."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,Star Trek,Work_Publication,0.95,'all three of us were big fans of Star Trek'; source of warp drive and dilithium crystals references.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,dilithium crystals,Concept,0.85,'di lithium crystals' / 'D Lithium crystals' — rendered inconsistently in the chunk; fictional Star Trek fuel component described as a MacGuffin.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,warp drive,Concept,0.9,'warp drives or nuclear propulsion'; later 'you could forget things like warp drive'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,Alfred Hitchcock,Person,0.93,'what Alfred Hitchcock called the McGuffin'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,MacGuffin,Concept,0.85,'It's like a made up thing to move a plot along' — rendered 'McGuffin' in transcript.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,anti-matter,Material,0.9,'They used it to channel flows of anti-matter... We actually make it regularly for medical scans'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,Do the Math,Work_Publication,0.9,"'it's on the, do the math blog' — Tom Murphy's blog hosting the physicist survey."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,Futuristic Physicists,Work_Publication,0.7,"'I think it's called futuristic Physicists or something like that' — blog post/survey title, speaker himself uncertain of exact name."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,Mars,Location,0.95,'even things like Mars colony and colonizing and terraforming'; 'we can send something to Mars for a few hundred million dollars'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,terraforming,Concept,0.85,'Mars colonies much less Mars terraforming. It's just fairy stories.'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,teleportation,Concept,0.8,"'forget things like warp drive, teleportation, wormhole, travel'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,wormhole travel,Concept,0.75,"'wormhole, travel time, travel, artificial gravity' — transcript punctuation garbles the list of futuristic technologies."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,artificial gravity,Concept,0.8,"'time, travel, artificial gravity, other than say, rotating'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,lunar colony,Concept,0.8,'not within 500 years would we expect to see a lunar colony'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,Jupiter,Location,0.9,'sharp pictures of Jupiter's cloud belts'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,sixth mass extinction,Event,0.85,'lead up and initiation of a six mass extinction' — rendered 'six mass extinction' in transcript.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,biosphere,Concept,0.7,"'Hopefully, we'll still have a functioning biosphere'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,meat brains,Concept,0.75,'too complex for our meat brains as I call them' — Murphy's own coined phrase.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,speed of light / lightspeed travel,Concept,0.7,"'often invokes, lightspeed or faster than Lightspeed travel'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_55_filler,filler,3006,3625,,nuclear propulsion,Concept,0.8,"'warp drives or nuclear propulsion, or di lithium crystals'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_56,topic_anchored,3625,3690,Sixth mass extinction,James Webb Space Telescope,Technology_Instrument_LIKELY_ASR_ERROR,0.9,"""images we're getting back from the James we, space telescope"" — rendered as 'James we, space telescope', almost certainly an ASR mangling of 'James Webb Space Telescope'."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_56,topic_anchored,3625,3690,Sixth mass extinction,Soviet Union,Organization_Nation,0.95,"""better than having a nuclear war with the Soviet Union, let's race to the moon"""
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_56,topic_anchored,3625,3690,Sixth mass extinction,Moon,Location_CelestialBody,0.9,"""let's race to the moon"" and ""a moon mission"""
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_56,topic_anchored,3625,3690,Sixth mass extinction,helium three,Material,0.95,"""we're not gonna be mining helium three. We don't even have fusion reactors that'll burn helium three yet"""
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_56,topic_anchored,3625,3690,Sixth mass extinction,Tom,Person,0.85,"""the reflecting things that Tom has bounced lasers off of"" — refers to guest Tom Murphy per episode metadata; given here only as first name."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_56,topic_anchored,3625,3690,Sixth mass extinction,O'Neill colonies,Concept,0.9,"""back when I was college age... I was into O'Neill colonies"" — space habitat concept."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_56,topic_anchored,3625,3690,Sixth mass extinction,regolith,Material_LIKELY_ASR_ERROR,0.7,"""scrape off hundreds of square miles of the top regular"" — 'regular' is very likely an ASR error for 'regolith' (lunar surface material)."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_56,topic_anchored,3625,3690,Sixth mass extinction,bunkum,Concept_LIKELY_ASR_ERROR,0.5,"""That's just bunkers."" — 'bunkers' appears to be an ASR error for 'bunkum' (nonsense); flagged as corpus problem rather than treated as an entity."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_56,topic_anchored,3625,3690,Sixth mass extinction,fusion reactors,Technology,0.8,"""We don't even have fusion reactors that'll burn helium three yet"""
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_56,topic_anchored,3625,3690,Sixth mass extinction,DJ White,Person,0.95,Speaker label for this chunk; guest named in episode metadata.
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_59,topic_anchored,3765,4022,O'Neill cylinder,Tom Murphy,Person,0.98,Speaker label; guest on episode
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_59,topic_anchored,3765,4022,O'Neill cylinder,Nate Hagens,Person,0.98,Speaker label; host
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_59,topic_anchored,3765,4022,O'Neill cylinder,DJ White,Person,0.98,Speaker label; guest
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_59,topic_anchored,3765,4022,O'Neill cylinder,Jacques Cousteau,Person,0.96,'all the places that Jacques Cousteau explored'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_59,topic_anchored,3765,4022,O'Neill cylinder,Sir Edmund Hillary,Person,0.96,'or Sir Edmund Hillary climbed'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_59,topic_anchored,3765,4022,O'Neill cylinder,Mars,Location,0.97,'sending a person off towards Mars'; 'fossil bacteria on Mars'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_59,topic_anchored,3765,4022,O'Neill cylinder,Venus,Location,0.95,'Venus probably had... too hot and high pressure'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_59,topic_anchored,3765,4022,O'Neill cylinder,Arthur Clark,Person_NAME_VARIANT_CONFLICT,0.8,"'had Arthur Clark writing about space elevators while funding my work' — likely Arthur C. Clarke; surname rendered without final 'e' and missing middle initial, possible transcription variant"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_59,topic_anchored,3765,4022,O'Neill cylinder,space elevators,Concept,0.85,'Arthur Clark writing about space elevators'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_59,topic_anchored,3765,4022,O'Neill cylinder,baiji,Species,0.85,"'the baiji in China, we had 'em there' — Yangtze river dolphin, described as now extinct"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_59,topic_anchored,3765,4022,O'Neill cylinder,China,Location,0.93,'the baiji in China'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_59,topic_anchored,3765,4022,O'Neill cylinder,big bang,Concept,0.8,"'the profundity of life and the big bang, the start of everything'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_59,topic_anchored,3765,4022,O'Neill cylinder,dolphins,Species,0.8,"'I've introduced dolphins to computers, to learning computers'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_59,topic_anchored,3765,4022,O'Neill cylinder,the moon,Location,0.75,'circling the moon with a flush toilet'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_59,topic_anchored,3765,4022,O'Neill cylinder,spaceship (Earth),Metaphor_Concept,0.7,"'realize we're on a spaceship'; 'the real profound stuff is here on the spaceship' — metaphorical reference to Earth, ties to episode title"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_59,topic_anchored,3765,4022,O'Neill cylinder,O'Neill cylinder,Concept,0.5,Curator-supplied chunk topic; not explicitly named in this transcript chunk text
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_60_filler,filler,4022,4155,,Tom Murphy,Person,0.98,Speaker label; guest on the episode
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_60_filler,filler,4022,4155,,DJ White,Person,0.97,Speaker label; guest on the episode
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_60_filler,filler,4022,4155,,Nate Hagens,Person,0.98,Speaker label; host of the episode
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_60_filler,filler,4022,4155,,Don,Person_NAME_VARIANT_CONFLICT,0.55,"Nate says 'Science tethered spiritual appeal there, Don' while addressing DJ White — likely DJ White's first name or an ASR variant; conflicts with the 'DJ White' rendering used in speaker labels"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_60_filler,filler,4022,4155,,Mars,Location,0.95,'trying to science the shit out of it on Mars and colonize outer space'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_60_filler,filler,4022,4155,,effective altruism,SchoolOfThought,0.9,'in a effective altruism long-term story'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_60_filler,filler,4022,4155,,Web of Life,Concept,0.85,'we evolved as part of the Web of Life'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_60_filler,filler,4022,4155,,tech singularity,Concept,0.85,'AI is part of the tech singularity'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_60_filler,filler,4022,4155,,AI,Technology,0.9,"'not that this is about ai, but AI is part of the tech singularity'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_60_filler,filler,4022,4155,,IQ tests,Method_Instrument,0.7,"'nobody tries giving, IQ tests'"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_60_filler,filler,4022,4155,,citation friends,Concept_LIKELY_ASR_ERROR,0.3,"'you've shared a lot of other stories with me over the years about your citation friends' — in a conversation about dolphins, 'citation' is likely a mis-transcription (possibly 'cetacean friends')"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_60_filler,filler,4022,4155,,geophysics,Field_of_Study,0.8,'I'm a four year geophysics student'
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_60_filler,filler,4022,4155,,jedi,FictionalReference,0.6,"'I didn't wanna do this kind of eco hero jedi crap' — casual pop-culture reference, lowercase in transcript"
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_61,topic_anchored,4155,4247,Social comparison,Nate Hagens,Person,0.98,"Speaker label 'Nate Hagens [1:10:40]' — host of the episode, matches metadata."
RR-24-The-Fantasy-of-Space-Colonization,tgs:PanelDiscussion.TGS_24_TomMurphy,RR24_chunk_61,topic_anchored,4155,4247,Social comparison,DJ White,Person,0.98,"Speaker label 'DJ White [1:10:41]' — guest, matches metadata."
